selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,age
2000000,60000,1,1,2,1,16.2,2993.0,235.0,9
229999,71000,2,1,1,1,16.1,1197.0,85.0,13
300000,30000,2,1,1,1,23.95,998.0,67.05,5
200000,50000,2,1,1,2,19.7,796.0,46.3,10
725000,80000,1,1,2,2,14.84,2143.0,170.0,14
235000,90000,2,1,1,2,18.06,1198.0,75.0,11
666000,13000,2,1,1,1,18.6,1197.0,81.83,5
65000,100000,2,1,1,3,16.1,796.0,37.0,22
834000,30000,1,1,1,1,25.5,1498.0,98.6,4
430000,120000,1,1,1,1,15.96,2523.0,62.1,10
360000,120000,1,1,1,2,17.8,1248.0,75.0,12
240000,70000,2,1,1,1,21.1,814.0,55.2,8
210000,210000,1,1,1,1,25.2,1248.0,74.0,6
135000,148000,1,1,1,2,19.09,1396.0,69.0,12
700000,54188,1,1,1,1,18.49,1493.0,100.0,5
750000,60000,1,1,1,1,18.49,1493.0,100.0,5
425000,90000,1,1,1,1,20.5,1598.0,103.5,10
150000,100000,2,1,1,3,18.6,1199.0,79.4,11
215000,40000,2,1,1,1,21.1,814.0,55.2,8
225000,35000,2,1,1,1,20.63,1198.0,67.0,8
330000,20000,2,1,1,1,23.01,999.0,67.0,5
54000,144000,3,1,1,2,10.9,796.0,32.8,15
374000,54043,2,2,2,1,18.9,1197.0,81.86,8
549000,66657,1,2,2,1,22.32,1582.0,126.32,10
390000,42000,1,1,1,2,19.09,1405.0,69.01,6
455999,35582,2,2,1,1,18.5,1197.0,82.85,9
453000,54327,2,2,2,2,17.2,1197.0,103.6,9
579000,7949,2,2,1,1,17.0,1198.0,73.75,6
258000,59734,2,2,2,1,16.95,1197.0,78.9,12
428000,49185,2,2,1,1,16.8,1497.0,116.4,10
262000,56389,2,2,1,1,20.36,1197.0,78.9,11
389000,58245,2,2,1,1,16.47,1198.0,73.9,9
346000,36422,2,2,1,1,18.44,1198.0,75.0,7
339000,42535,2,2,1,1,16.7,1198.0,88.8,11
272000,40736,2,2,2,1,16.95,1197.0,78.9,11
369000,56246,2,2,1,1,18.6,1197.0,85.8,10
277000,55403,2,2,1,1,18.6,1197.0,85.8,11
535000,30000,2,1,1,1,20.3,1199.0,84.0,4
265000,67000,2,1,1,1,23.95,998.0,67.05,7
400000,70000,2,1,1,1,17.01,1591.0,121.3,9
459999,90000,1,1,1,2,24.0,1120.0,70.0,8
667000,7500,2,1,1,1,18.6,1197.0,81.86,3
300000,80000,1,1,1,2,11.57,2179.0,138.1,11
229999,186000,1,1,1,1,23.57,1396.0,70.0,10
200000,110000,1,1,1,2,25.0,1396.0,69.0,6
150000,120000,1,1,1,3,17.8,1399.0,68.0,17
280000,105358,1,1,1,3,17.8,1399.0,67.0,10
590000,70000,2,1,1,2,18.6,1197.0,81.83,8
142000,49200,2,1,1,2,19.81,1086.0,68.05,12
850000,40000,2,1,1,1,17.4,1497.0,117.6,5
600000,40000,1,1,1,2,24.2,1498.0,98.6,8
700000,40000,1,1,1,1,18.49,1493.0,100.0,5
200000,70000,2,1,1,1,18.6,1199.0,79.4,9
900000,110000,1,1,1,1,19.67,1582.0,126.2,6
220000,100000,2,1,1,1,23.95,998.0,67.05,8
650000,10000,2,1,2,2,18.9,1197.0,81.86,4
3100000,70000,1,1,2,1,15.04,2755.0,174.5,5
1500000,100600,1,1,1,2,13.68,2393.0,147.8,6
1800000,50000,1,1,2,1,16.09,1995.0,184.0,10
800000,136000,1,1,1,1,15.1,2179.0,140.0,8
2100000,48000,1,1,2,2,17.9,2143.0,136.0,5
250000,110000,1,1,1,3,17.8,1399.0,68.0,12
550000,86000,1,1,1,1,19.01,1461.0,108.45,10
125000,141000,2,1,1,2,19.7,796.0,46.3,13
450000,80000,2,1,1,3,17.0,1497.0,118.0,11
850000,140000,1,1,1,1,16.0,2179.0,140.0,7
459999,65000,1,1,1,2,23.4,1248.0,74.0,8
434999,110000,1,1,1,2,23.4,1248.0,74.0,8
120000,100000,1,1,1,2,17.0,1405.0,70.0,14
600000,80000,1,1,1,1,25.2,1248.0,74.0,7
135000,90000,2,1,1,2,18.9,998.0,67.1,14
780000,35000,1,1,1,1,22.54,1396.0,88.73,6
100000,195000,2,1,1,2,19.7,796.0,46.3,14
650000,60000,1,1,1,1,22.54,1396.0,88.73,5
50000,50000,2,1,1,1,16.1,796.0,37.0,18
425000,100000,1,1,1,2,22.32,1582.0,126.32,10
500000,70000,1,1,1,1,20.4,1248.0,91.7,7
590000,30000,1,1,1,1,25.2,1248.0,74.0,5
459999,27000,2,1,1,1,23.1,998.0,67.04,6
578000,5000,2,1,1,1,21.21,1197.0,81.8,2
550000,110000,1,1,1,2,20.77,1248.0,88.76,10
465000,80000,2,1,1,2,16.8,1497.0,116.3,9
890000,80000,1,1,1,1,16.5,1493.0,70.0,4
250000,110000,1,1,1,1,20.8,1461.0,65.0,8
615000,60000,1,1,1,1,26.59,1248.0,74.0,7
684000,60000,1,1,1,2,20.77,1248.0,88.8,8
680000,64000,1,1,1,2,20.77,1248.0,88.8,8
500000,120000,1,1,1,1,20.45,1461.0,83.8,8
520000,120000,1,1,1,1,20.45,1461.0,83.8,8
675000,60000,1,1,1,1,24.4,1498.0,98.63,4
1350000,81500,1,1,2,2,14.84,2143.0,167.62,11
1350000,80000,1,1,2,1,15.8,2148.0,170.0,11
1200000,15000,1,1,1,1,20.0,1497.0,115.0,3
265000,60000,1,1,1,1,19.3,1248.0,73.9,11
395000,40000,2,1,1,2,16.2,1199.0,74.0,6
385000,40000,2,1,1,2,16.2,1199.0,74.0,6
142000,70000,2,1,1,2,18.9,1061.0,67.0,13
160000,35000,2,1,1,1,19.81,1086.0,68.05,13
180000,50000,1,1,1,3,19.09,1396.0,69.0,10
700000,3177,2,2,1,1,18.5,1194.0,94.93,3
400000,39414,2,2,1,1,18.9,1197.0,81.86,7
200000,30078,2,2,1,1,15.3,1396.0,70.0,10
250000,44588,2,2,1,1,21.1,814.0,55.2,10
400000,49907,2,2,1,1,21.63,998.0,67.04,7
371000,67082,2,2,1,2,21.21,1197.0,81.8,9
570000,112879,1,2,1,2,23.0,1498.0,98.96,6
300000,80000,2,1,1,2,19.4,1198.0,86.8,9
620000,25000,2,1,1,1,18.6,1197.0,81.83,5
949000,10200,2,1,1,1,17.4,1497.0,117.6,4
750000,60000,1,1,1,1,16.5,1493.0,70.0,4
350000,20000,2,1,1,2,23.1,998.0,67.04,5
1250000,60000,1,1,1,1,16.0,2179.0,140.0,5
270000,30000,2,1,1,3,23.01,999.0,67.0,6
235000,40000,2,1,1,2,21.1,814.0,55.2,9
500000,60000,2,1,1,1,20.4,1197.0,81.8,6
220000,111000,2,1,1,1,19.7,796.0,46.3,10
380000,70000,1,1,1,2,23.4,1248.0,74.0,8
160000,100000,2,1,1,3,20.92,998.0,67.1,12
339000,25000,2,1,1,1,20.3,998.0,68.05,5
229999,100000,2,1,1,1,15.3,1596.0,99.6,11
400000,35000,1,1,1,1,25.32,1198.0,77.0,6
470000,25000,1,1,1,1,25.4,1186.0,73.97,4
45000,58000,2,1,1,1,16.1,796.0,37.0,19
575000,20000,2,1,1,1,19.4,1194.0,94.93,3
325000,1300,2,1,1,1,22.5,999.0,67.0,3
50000,120000,2,1,1,2,16.1,796.0,37.0,25
350000,15000,2,1,1,1,20.51,998.0,67.04,8
300000,25000,2,1,1,1,25.17,799.0,53.3,6
540000,150000,1,1,1,1,19.01,1461.0,108.5,8
580000,10000,2,1,1,1,23.1,998.0,67.04,4
1000000,70000,1,1,1,1,19.67,1582.0,126.2,7
459999,80000,1,1,1,1,22.95,1248.0,74.0,5
635000,50000,1,1,1,1,25.2,1248.0,74.0,7
650000,83000,1,1,1,3,22.32,1582.0,126.32,8
525000,116000,1,1,1,2,23.4,1248.0,74.0,9
350000,60000,2,1,1,3,15.8,1172.0,67.1,7
320000,175802,1,1,1,3,19.3,1248.0,73.9,14
450000,192000,1,1,1,4,12.8,2494.0,102.0,16
227000,73840,2,1,1,1,15.04,1598.0,103.6,11
325000,162000,1,1,1,2,13.6,2523.0,63.0,11
275000,20000,2,1,2,1,23.0,999.0,67.0,4
300000,75000,2,1,1,3,18.9,1197.0,82.0,9
400000,320000,1,1,1,3,12.05,2179.0,120.0,11
550000,120000,1,1,1,2,20.34,1498.0,103.2,7
900000,40000,1,1,2,1,21.66,1498.0,108.6,5
165000,20000,2,1,1,1,19.7,796.0,46.3,12
210000,70000,2,1,1,1,21.1,814.0,55.2,8
650000,30000,1,1,1,1,19.64,1461.0,108.45,6
680000,120000,1,1,1,1,15.1,2179.0,140.0,8
390000,25000,2,1,1,1,23.01,999.0,67.0,3
260000,80000,2,1,1,1,25.17,799.0,53.3,6
450000,67000,2,1,1,1,19.1,1197.0,85.8,9
130000,120000,2,1,1,2,19.81,1086.0,68.05,14
890000,9000,1,1,1,1,24.3,1248.0,88.5,3
3500000,60000,1,1,2,1,11.0,2982.0,170.3,8
750000,80000,1,1,1,2,25.1,1498.0,98.6,8
350000,120000,1,1,1,2,12.2,2499.0,80.0,11
2000000,24857,2,2,2,5,16.5,1799.0,139.46,3
270000,26442,2,1,1,1,20.3,998.0,68.05,5
700000,35000,2,1,1,1,17.5,1373.0,91.1,5
130000,28000,2,1,1,2,19.7,796.0,46.3,12
650000,80000,1,1,1,1,20.77,1248.0,88.8,7
55000,39000,2,1,1,1,19.7,796.0,46.3,17
475000,20000,2,1,2,1,20.51,998.0,67.0,5
325000,50000,1,1,1,1,21.64,1461.0,84.8,9
615000,40000,2,1,2,1,19.0,1199.0,88.7,5
390000,15000,2,1,1,1,18.9,1197.0,82.0,7
650000,15000,2,1,2,1,22.0,1197.0,81.8,3
440000,30000,2,1,1,1,20.4,1197.0,81.8,7
600000,70000,1,1,1,1,26.0,1498.0,98.6,8
170000,80000,2,1,1,1,16.2,995.0,62.1,10
499000,80000,1,1,1,1,15.96,2523.0,63.0,9
1300000,120000,1,1,1,1,12.99,2494.0,100.6,7
800000,80000,1,1,1,1,23.9,1582.0,126.2,6
600000,5000,2,1,1,1,21.21,1197.0,81.8,2
400000,50000,2,1,1,1,18.5,1198.0,86.8,5
700000,65000,1,1,1,1,26.59,1248.0,74.0,5
800000,35000,1,1,1,1,27.39,1248.0,74.0,5
600000,90000,1,1,1,1,27.3,1498.0,98.6,7
580000,100000,1,1,1,1,25.2,1248.0,74.0,6
350000,15000,2,1,1,1,25.17,799.0,53.3,6
204999,147000,1,1,1,1,20.0,1399.0,68.0,11
1350000,20000,1,1,1,1,16.0,2179.0,140.0,5
310000,120000,1,1,1,2,23.0,1396.0,90.0,13
700000,250000,1,1,1,2,12.8,2494.0,102.0,11
459999,69000,1,1,1,2,25.83,1498.0,99.0,6
860000,80000,1,1,1,1,28.09,1248.0,88.5,5
275000,97000,3,1,1,3,19.0,1086.0,68.1,10
390000,15000,2,1,1,1,25.17,799.0,53.3,6
110000,50800,2,2,1,2,19.7,796.0,46.3,17
5830000,30000,1,1,2,1,17.09,2993.0,261.4,4
665000,40142,1,2,1,1,24.4,1120.0,71.0,4
721000,9400,2,2,1,1,18.6,1197.0,81.83,3
390000,62000,1,2,1,1,25.32,1198.0,77.0,6
975000,12584,1,2,1,1,16.55,2498.0,105.0,3
685000,4300,2,2,1,1,18.6,1197.0,81.86,3
595000,14548,2,2,1,1,21.21,1197.0,81.8,3
900000,44772,1,2,1,2,23.0,1498.0,98.96,4
950000,48500,1,2,1,1,25.47,1248.0,88.5,4
570000,28782,2,2,1,1,18.6,1197.0,81.83,5
700000,28451,2,2,1,1,18.6,1197.0,81.83,4
910000,36500,1,2,1,1,24.3,1248.0,88.5,4
751000,44885,1,2,1,1,26.59,1248.0,74.0,4
135000,110000,1,1,1,2,17.0,1405.0,71.0,13
975000,41000,1,2,1,1,20.5,1582.0,126.2,5
925000,50000,1,2,1,1,24.52,1248.0,88.5,3
725000,66000,1,2,1,1,20.77,1248.0,88.8,6
550000,65000,1,2,1,1,20.77,1248.0,88.76,9
550000,76000,1,2,1,1,22.54,1396.0,88.73,8
750000,95000,1,2,1,1,12.8,2494.0,102.0,9
475000,55000,2,2,1,2,17.0,1497.0,118.0,9
325000,65000,2,2,1,1,19.02,1198.0,67.05,5
725000,76000,1,2,1,1,25.47,1248.0,88.5,5
775000,47000,2,2,1,2,16.02,1373.0,93.7,4
625000,70000,1,2,1,1,23.4,1248.0,74.0,5
470000,89000,1,2,1,1,22.9,1248.0,74.0,8
1750000,98000,1,2,1,1,13.68,2393.0,147.51,5
1650000,90000,1,2,1,1,13.68,2393.0,147.51,6
380000,57000,1,1,1,1,22.9,1248.0,74.0,9
650000,70000,1,1,1,1,26.59,1248.0,74.0,5
275000,49200,2,1,1,1,21.1,814.0,55.2,6
220000,125000,2,1,1,2,13.5,1799.0,130.0,13
200000,60000,2,1,1,2,19.81,1086.0,68.05,14
315000,120000,2,1,1,2,15.37,1196.0,73.0,7
90000,110000,2,1,1,3,19.7,796.0,46.3,18
120000,70000,2,1,1,2,18.9,1061.0,67.0,15
90000,168000,2,1,1,2,18.9,998.0,67.1,16
1500000,30000,1,1,1,1,16.0,2179.0,140.0,4
370000,60000,1,1,1,1,24.0,1120.0,70.0,7
595000,131111,1,1,1,1,25.2,1248.0,74.0,6
150000,120000,1,1,1,2,19.2,1461.0,65.0,15
400000,58400,1,1,1,2,19.3,1248.0,73.9,10
310000,23400,2,1,1,2,23.95,998.0,67.1,6
385000,50000,2,1,1,1,23.1,998.0,67.04,4
750000,90000,1,1,1,1,15.1,2179.0,140.0,8
521000,3010,2,1,2,1,20.3,1086.0,68.0,3
180000,80000,1,1,1,1,21.12,1248.0,88.8,12
220000,155000,1,1,1,2,17.8,1399.0,68.0,11
40000,70000,2,1,1,2,16.1,796.0,37.0,24
540000,4000,2,1,1,1,18.9,1197.0,81.86,4
140000,35000,2,1,1,2,19.7,796.0,46.3,15
200000,121000,2,1,1,1,17.3,993.0,60.0,19
650000,110000,1,1,1,2,22.77,1498.0,98.59,7
229999,170000,1,1,1,2,17.8,1399.0,68.0,12
305000,175000,1,1,1,3,17.8,1248.0,75.0,12
200000,163000,1,1,1,1,17.8,1399.0,68.0,14
200000,163000,1,1,1,1,17.8,1399.0,68.0,14
465000,77088,1,1,1,1,14.0,2489.0,95.0,12
210000,110000,1,1,1,3,23.08,1461.0,63.1,11
570000,136511,1,1,1,1,15.96,2523.0,62.1,6
570000,80000,2,1,1,1,16.02,1373.0,93.7,7
650000,60000,2,1,1,1,16.02,1373.0,93.7,7
620000,36000,2,1,1,1,20.85,1197.0,83.14,6
250000,65000,2,1,1,2,18.9,998.0,67.1,10
1000000,50000,1,1,2,1,17.05,1995.0,184.0,11
300000,60000,3,1,1,1,26.2,998.0,58.2,10
300000,82500,1,1,1,1,20.3,1248.0,75.0,9
810000,30000,1,1,1,2,23.0,1498.0,98.96,4
270000,100000,1,1,1,3,18.3,1991.0,147.9,11
470000,70000,1,1,1,2,26.59,1248.0,74.0,7
400000,85000,1,1,1,1,20.65,1248.0,88.7,5
300000,60000,2,1,1,2,20.51,998.0,67.04,8
170000,20000,2,1,1,3,22.74,796.0,47.3,7
455999,80000,1,1,1,1,19.01,1461.0,108.45,8
121000,100000,1,1,1,2,13.0,2489.0,95.0,13
650000,80000,1,1,1,2,24.3,1248.0,88.5,6
350000,35000,2,1,1,1,17.57,1193.0,88.7,5
125000,139000,1,1,1,1,25.44,936.0,57.6,9
80000,90000,2,1,2,2,19.7,796.0,46.3,17
250000,100000,2,1,1,1,17.7,1497.0,78.0,14
225000,90000,1,1,1,1,20.54,1598.0,103.6,11
215000,105000,1,1,1,2,13.6,2523.0,63.0,15
450000,40000,1,1,1,2,25.4,1186.0,73.97,5
509999,90000,2,1,1,1,20.14,1197.0,81.86,5
245000,36710,2,1,1,2,22.74,796.0,47.3,7
620000,28180,1,2,1,1,23.65,1248.0,88.5,6
1700000,15000,1,1,1,1,17.0,1956.0,138.1,3
590000,4000,2,1,1,1,19.72,1198.0,67.0,3
370000,30000,1,1,1,1,23.2,1248.0,73.94,8
350000,15000,2,1,1,1,18.6,1197.0,85.8,9
580000,20000,2,1,1,1,21.4,1197.0,83.1,5
450000,56000,2,1,1,1,18.9,1197.0,81.86,4
600000,19000,2,1,1,1,17.19,1197.0,81.86,5
2400000,30000,1,1,2,1,12.62,2198.0,158.0,6
450000,70000,2,1,1,1,18.6,1197.0,81.83,5
150000,30000,1,1,1,1,19.09,1396.0,69.0,13
400000,15000,2,1,1,1,15.37,1196.0,73.0,3
185000,85000,2,1,1,1,22.74,796.0,47.3,9
625000,50000,2,1,2,1,22.0,1197.0,81.8,4
700000,20000,2,1,1,1,17.19,1197.0,81.86,3
390000,25000,2,1,1,1,20.51,998.0,67.04,5
625000,25000,2,1,1,1,17.0,1198.0,108.5,4
400000,50000,2,1,1,1,19.1,1197.0,85.8,8
380000,150000,1,1,1,4,23.0,1396.0,90.0,11
400000,90000,2,1,2,1,14.53,1794.0,138.1,13
620000,100000,2,1,1,1,17.57,1193.0,88.7,3
190000,180000,1,1,1,2,17.8,1399.0,67.0,14
210000,50000,2,1,1,2,22.74,796.0,47.3,9
270000,80000,1,1,1,3,23.2,1248.0,73.94,10
45000,100000,2,1,1,3,17.3,993.0,60.0,23
220000,93000,2,1,1,2,21.1,814.0,55.2,8
550000,11500,1,1,1,1,15.96,2523.0,63.0,8
370000,120000,2,1,1,1,18.5,1197.0,82.85,9
650000,50000,1,1,1,1,14.95,2489.0,93.7,7
550000,120000,2,1,1,1,16.8,1497.0,116.3,10
225000,100000,1,1,1,2,17.8,1399.0,68.0,12
40000,57000,2,1,1,2,16.1,796.0,37.0,18
280000,60000,2,1,1,1,21.1,814.0,55.2,6
570000,44077,2,2,2,1,17.01,1499.0,110.5,5
290000,90000,2,1,1,2,24.7,796.0,47.3,5
720000,50000,1,1,1,2,21.19,1396.0,88.73,4
800000,60000,1,1,1,1,22.77,1498.0,98.59,5
265000,20000,2,1,1,3,19.81,1086.0,68.05,10
135000,90000,2,1,1,3,19.7,796.0,46.3,12
350000,70000,1,1,1,2,25.83,1498.0,99.0,6
490000,80000,1,1,1,1,18.2,1248.0,73.74,6
450000,72000,1,1,1,2,22.32,1582.0,126.32,10
950000,50000,1,1,1,1,15.4,1997.0,120.0,6
355000,90000,2,1,1,2,17.5,1298.0,85.8,10
700000,17000,2,1,1,1,18.6,1197.0,81.86,3
459999,70000,1,1,1,1,12.05,2179.0,120.0,10
350000,74000,1,1,1,2,22.07,1199.0,73.9,10
85000,60000,2,1,1,2,19.7,796.0,46.3,16
290000,15000,2,1,1,1,22.74,796.0,47.3,6
1000000,72000,1,1,1,1,25.5,1498.0,98.6,3
85000,25000,2,1,1,2,16.84,1193.0,64.4,14
65000,114000,2,1,1,1,19.7,796.0,46.3,19
75000,120000,2,1,1,1,13.0,1493.0,100.0,17
100000,250000,1,1,1,2,18.7,1896.0,66.0,19
170000,55768,1,1,1,1,17.0,1405.0,71.0,13
525000,40000,2,1,2,1,18.9,1197.0,81.86,5
265000,70000,2,1,1,2,21.79,998.0,67.05,2
459999,50000,2,1,1,1,20.3,1199.0,84.0,4
250000,20000,2,1,1,1,23.95,998.0,67.05,5
395000,70000,1,1,1,2,23.4,1248.0,74.0,9
375000,60000,2,1,1,1,18.9,1197.0,82.0,8
120000,120000,1,1,1,1,17.0,1405.0,71.0,13
290000,110000,1,1,1,2,21.1,1248.0,73.9,11
409999,60000,2,1,1,1,23.84,1199.0,84.0,5
200000,30000,2,1,1,1,16.5,995.0,63.0,13
900000,35000,1,1,1,1,21.13,1498.0,108.6,4
50000,50000,2,1,1,3,16.1,796.0,37.0,19
450000,100000,1,1,1,1,19.01,1461.0,108.45,10
650000,80000,1,1,1,3,15.1,2179.0,140.0,10
300000,84000,1,1,1,2,20.14,1498.0,88.5,8
425000,60000,1,1,1,1,25.01,1498.0,89.75,8
55000,50000,2,1,1,2,17.3,993.0,60.0,24
200000,60000,2,1,1,2,20.36,1197.0,78.9,11
975000,100000,1,1,1,1,16.0,2179.0,140.0,7
450000,70000,1,1,1,1,15.96,2523.0,62.1,9
600000,82500,1,1,1,2,15.96,2523.0,62.1,8
550000,76000,1,1,1,1,15.96,2523.0,62.1,8
180000,87000,1,1,1,1,18.0,1248.0,75.0,11
300000,120000,1,1,1,1,14.0,2498.0,112.0,12
350000,70000,2,1,1,2,17.57,1193.0,88.7,6
465000,90000,1,1,1,1,23.4,1248.0,74.0,8
200000,188000,1,1,1,2,21.12,1248.0,88.8,12
350000,120000,1,1,1,2,18.2,1248.0,73.8,8
650000,80000,2,1,1,1,17.4,1497.0,117.3,7
150000,123278,2,1,1,2,20.36,1197.0,78.9,12
560000,100000,1,1,1,2,26.0,1498.0,98.6,8
625000,90000,1,1,1,1,21.19,1396.0,88.73,7
220000,110000,1,1,1,1,20.0,1399.0,68.0,10
250000,110000,1,1,1,1,20.0,1399.0,68.1,9
575000,70000,1,1,1,1,20.65,1248.0,88.7,4
1050000,65000,1,1,1,1,15.1,2179.0,140.0,7
3000000,70000,1,1,2,2,16.36,2179.0,187.7,7
200000,90000,1,1,1,3,11.57,2179.0,138.1,10
262000,50000,2,1,1,1,22.74,796.0,47.3,6
299000,33000,2,1,1,1,21.1,814.0,55.2,4
250000,26500,2,1,1,1,22.74,796.0,47.3,7
140000,60000,2,1,1,4,17.92,1086.0,62.1,11
360000,70000,1,1,1,3,23.4,1248.0,74.0,9
210000,80000,2,1,1,1,20.63,1198.0,67.06,7
600000,60000,1,1,1,1,22.54,1396.0,88.73,5
210000,100000,1,1,1,1,19.5,1199.0,75.0,11
300000,80000,1,1,1,2,20.54,1598.0,103.6,11
450000,35000,2,1,1,1,18.9,1197.0,82.0,6
3200000,35000,1,1,2,1,10.91,3198.0,197.0,4
550000,10000,2,1,1,1,18.9,1197.0,81.86,3
100000,80000,1,1,1,1,18.0,1248.0,75.0,11
185000,50000,2,1,1,2,21.1,814.0,55.2,10
80000,90000,2,1,1,2,17.3,1061.0,64.0,16
295000,80000,2,1,1,1,24.7,796.0,47.3,5
360000,25000,2,1,1,1,23.01,999.0,67.0,5
210000,70000,2,1,1,1,20.92,998.0,67.1,8
585000,80000,2,1,2,1,17.4,1197.0,81.86,3
560000,50000,1,1,1,1,20.14,1498.0,88.7,6
600000,70000,1,1,1,1,26.0,1498.0,98.6,7
330000,60000,2,1,1,1,20.63,1198.0,67.0,5
990000,15000,2,1,1,1,17.0,1591.0,121.3,3
300000,90000,1,1,1,1,23.59,1364.0,67.1,10
650000,28000,2,1,1,1,17.0,1198.0,108.5,4
695000,20000,2,1,2,1,17.4,1197.0,81.86,3
300000,60000,1,1,1,1,24.0,1120.0,70.0,8
270000,22000,2,1,1,1,22.74,796.0,47.3,7
185000,70000,1,1,1,2,11.57,2179.0,138.1,12
200000,80000,1,1,1,1,22.1,1248.0,76.9,9
459999,35000,4,1,1,1,26.6,998.0,58.16,3
860000,60000,1,1,1,1,21.5,1497.0,108.5,4
400000,20000,2,1,1,1,23.84,1199.0,84.0,4
240000,142000,1,1,1,2,23.2,1248.0,73.94,9
570000,72000,1,1,1,1,26.59,1248.0,74.0,7
850000,90000,1,1,1,1,23.0,1498.0,98.96,4
155000,80000,1,1,1,3,20.0,1399.0,68.0,11
270000,125000,1,1,1,1,23.0,1396.0,90.0,11
610000,33000,2,1,1,1,20.73,1373.0,91.1,7
1000000,50000,1,1,1,1,19.67,1582.0,126.2,7
450000,120000,1,1,1,2,12.05,2179.0,120.0,10
500000,35000,1,1,1,1,25.4,1186.0,73.97,4
700000,43000,1,1,1,1,27.4,1498.0,98.63,4
135000,60000,2,1,1,1,19.7,796.0,46.3,15
430000,148000,1,1,1,2,12.05,2179.0,120.0,10
625000,70000,1,1,1,2,22.32,1582.0,126.32,8
280000,96000,2,1,1,1,16.95,1498.0,97.7,11
800000,70000,1,1,1,1,15.4,1997.0,120.0,7
220000,70000,1,1,1,2,23.2,1248.0,73.94,10
620000,18484,2,1,1,1,20.89,1197.0,81.8,5
300000,70000,1,1,1,1,13.93,2179.0,138.03,11
180000,25000,2,1,1,2,19.7,796.0,46.3,12
250000,120000,1,1,1,3,22.07,1199.0,73.9,9
480000,55000,2,1,1,1,20.85,1197.0,83.14,5
885000,10000,2,1,1,2,17.0,1497.0,121.31,3
550000,60000,1,1,1,1,25.32,1198.0,77.0,2
800000,30000,1,1,1,1,28.4,1248.0,74.02,4
180000,65000,2,1,1,1,17.92,1086.0,62.1,9
380000,50000,1,1,1,2,21.9,1396.0,88.76,10
520000,2560,2,1,2,1,24.0,1199.0,83.81,3
90000,60000,2,1,1,1,19.7,796.0,46.3,18
330000,80000,2,1,1,2,20.51,998.0,67.04,6
40000,50000,2,1,1,2,16.1,796.0,37.0,23
370000,120000,1,1,1,1,18.2,1248.0,73.8,7
290000,120000,2,1,1,2,16.8,1497.0,116.3,13
215000,47000,2,1,1,2,21.1,814.0,55.2,9
1282000,45000,1,1,1,1,17.6,2179.0,153.86,5
610000,90000,1,1,1,1,12.8,2494.0,102.0,10
380000,110000,1,1,1,2,21.27,1396.0,88.76,9
1250000,95000,1,1,1,1,15.4,1997.0,120.0,5
400000,103655,1,1,1,2,22.32,1582.0,126.3,10
700000,25000,2,1,2,2,17.4,1197.0,81.86,4
650000,80000,1,1,1,1,19.01,1461.0,108.45,8
95000,50000,2,1,1,2,25.4,624.0,37.5,8
1147000,56975,1,1,1,1,16.0,2179.0,140.0,7
150000,110000,2,1,1,1,0.0,1086.0,62.0,12
120000,80000,2,1,1,3,19.7,796.0,46.3,14
180000,187000,1,2,1,2,17.8,1399.0,68.0,12
325000,69000,1,2,1,1,18.6,1388.0,67.0,9
550000,206000,1,2,1,1,22.77,1498.0,98.59,7
950000,27000,1,2,1,1,22.77,1498.0,98.59,4
500000,132000,1,2,1,2,22.7,1498.0,89.84,8
725000,75000,1,2,1,1,26.1,1498.0,99.23,5
500000,18000,2,2,1,2,18.5,1194.0,94.93,7
180000,218000,1,1,1,1,21.0,1461.0,64.1,11
650000,10000,1,1,1,1,22.54,1396.0,88.73,6
285000,80000,1,1,1,1,17.8,1248.0,75.0,12
210000,215000,1,1,1,1,21.0,1461.0,64.1,11
200000,137000,1,1,1,1,17.8,1399.0,67.0,10
295000,65000,1,1,1,2,20.54,1598.0,103.6,11
160000,120000,2,1,1,3,17.7,1497.0,78.0,15
450000,10000,2,1,2,1,23.1,998.0,67.04,5
385000,20000,2,1,1,1,20.62,1198.0,67.0,6
350000,93500,1,1,1,2,18.6,1388.0,67.0,11
558000,70000,1,1,1,1,28.4,1248.0,74.02,3
165000,56000,2,1,1,3,17.92,1086.0,62.1,12
300000,80000,1,1,1,2,21.9,1396.0,88.76,10
900000,100000,1,1,1,1,15.1,2179.0,140.0,10
830000,60000,1,1,2,3,11.0,2993.0,235.0,14
640000,65000,1,1,1,2,21.14,1498.0,103.52,8
900000,70000,1,1,1,3,15.4,2179.0,120.0,7
450000,60000,1,1,1,1,18.2,1248.0,73.8,9
825000,82000,1,1,1,1,28.09,1248.0,88.5,4
500000,80000,1,1,1,2,13.7,2179.0,138.1,9
325000,5000,2,1,1,2,18.15,1198.0,82.0,5
450000,133000,1,1,1,1,19.01,1461.0,108.45,8
675000,25000,2,1,1,2,17.5,1199.0,88.7,5
415000,15000,2,1,1,1,17.57,1193.0,88.7,5
1100000,40000,1,1,1,1,21.38,1396.0,88.7,5
500000,35000,2,1,1,1,17.0,1198.0,73.75,6
509999,70000,1,1,1,2,15.96,2523.0,62.1,8
200000,152000,1,1,1,4,10.5,2609.0,120.0,15
60000,100000,2,1,1,2,16.1,796.0,37.0,15
500000,80000,1,1,1,2,22.32,1582.0,126.3,9
45000,100000,1,1,1,2,17.2,1396.0,53.5,13
